Start Time	End Time	Active Appliances
2013-03-23 14:30:00	2013-03-23 15:00:00	{'4-30423.0', '2-4340.0', '5-14830.0'}
2013-03-23 15:00:00	2013-03-23 15:30:00	{'2-4646.0', '4-32832.0', '5-26424.0'}
2013-03-23 15:30:00	2013-03-23 16:00:00	{'5-12097.0', '4-30834.0', '2-4343.0'}
2013-03-23 16:00:00	2013-03-23 16:30:00	{'5-5266.0', '2-4615.0', '4-30999.0'}
2013-03-23 16:30:00	2013-03-23 17:00:00	{'2-4310.0', '4-29319.0'}
2013-03-23 17:00:00	2013-03-23 17:30:00	{'5-660.0', '4-30451.0', '2-4614.0'}
2013-03-23 17:30:00	2013-03-23 18:00:00	{'2-4335.0', '4-30528.0'}
2013-03-23 18:00:00	2013-03-23 18:30:00	{'2-11197.0', '4-32443.0', '5-1770.0'}
2013-03-23 18:30:00	2013-03-23 19:00:00	{'4-30249.0', '2-14574.0'}
2013-03-23 19:00:00	2013-03-23 19:30:00	{'2-12667.0', '5-2465.0', '4-32350.0'}
2013-03-23 19:30:00	2013-03-23 20:00:00	{'2-15349.0', '4-30305.0', '5-4438.0'}
2013-03-23 20:00:00	2013-03-23 20:30:00	{'5-4534.0', '4-31806.0', '2-8190.0'}
2013-03-23 20:30:00	2013-03-23 21:00:00	{'2-4124.0', '4-30781.0', '5-3317.0'}
2013-03-23 21:00:00	2013-03-23 21:30:00	{'4-32517.0', '5-5277.0', '2-6188.0'}
2013-03-23 21:30:00	2013-03-23 22:00:00	{'4-30317.0', '2-5763.0', '5-3253.0'}
2013-03-23 22:00:00	2013-03-23 22:30:00	{'2-6184.0', '5-3504.0', '4-31910.0'}
2013-03-23 22:30:00	2013-03-23 23:00:00	{'5-1794.0', '2-5774.0', '4-30892.0'}
2013-03-23 23:00:00	2013-03-23 23:30:00	{'5-2424.0', '2-4119.0', '4-33054.0'}
2013-03-23 23:30:00	2013-03-23 00:00:00	{'2-3715.0'}
2013-03-24 00:00:00	2013-03-24 00:30:00	{'2-3980.0'}
2013-03-24 00:30:00	2013-03-24 01:00:00	{'2-3732.0'}
2013-03-24 01:00:00	2013-03-24 01:30:00	{'2-3995.0'}
2013-03-24 01:30:00	2013-03-24 02:00:00	{'2-3735.0'}
2013-03-24 02:00:00	2013-03-24 02:30:00	{'2-4003.0'}
2013-03-24 02:30:00	2013-03-24 03:00:00	{'2-3945.0'}
2013-03-24 03:00:00	2013-03-24 03:30:00	{'2-4643.0'}
2013-03-24 03:30:00	2013-03-24 04:00:00	{'2-4342.0'}
2013-03-24 04:00:00	2013-03-24 04:30:00	{'5-1261.0', '2-4638.0'}
2013-03-24 04:30:00	2013-03-24 05:00:00	{'2-4341.0'}
2013-03-24 05:00:00	2013-03-24 05:30:00	{'2-4640.0', '5-939.0'}
2013-03-24 05:30:00	2013-03-24 06:00:00	{'4-26896.5', '2-4356.0'}
2013-03-24 06:00:00	2013-03-24 06:30:00	{'2-4643.0', '4-33110.0'}
2013-03-24 06:30:00	2013-03-24 07:00:00	{'4-31022.0', '2-4343.0'}
2013-03-24 07:00:00	2013-03-24 07:30:00	{'4-33132.0', '2-4631.0'}
2013-03-24 07:30:00	2013-03-24 08:00:00	{'5-1085.0', '4-31055.0', '2-4356.0'}
2013-03-24 08:00:00	2013-03-24 08:30:00	{'4-33145.0', '2-4642.0'}
2013-03-24 08:30:00	2013-03-24 09:00:00	{'2-4333.0', '4-30637.0'}
2013-03-24 09:00:00	2013-03-24 09:30:00	{'5-1493.0', '2-4640.0', '4-32749.0'}
2013-03-24 09:30:00	2013-03-24 10:00:00	{'2-4326.0', '4-30674.0'}
2013-03-24 10:00:00	2013-03-24 10:30:00	{'2-4636.0', '4-32807.0'}
2013-03-24 10:30:00	2013-03-24 11:00:00	{'2-4340.0'}
2013-03-24 11:00:00	2013-03-24 11:30:00	{'2-4638.0', '5-4682.0'}
2013-03-24 11:30:00	2013-03-24 12:00:00	{'2-4332.0'}
2013-03-24 12:00:00	2013-03-24 12:30:00	{'2-4652.0'}
2013-03-24 12:30:00	2013-03-24 13:00:00	{'2-4344.0'}
2013-03-24 13:00:00	2013-03-24 13:30:00	{'2-4633.0'}
2013-03-24 13:30:00	2013-03-24 14:00:00	{'2-4337.0'}
2013-03-24 14:00:00	2013-03-24 14:30:00	{'5-1541.0', '2-4642.0'}
2013-03-24 14:30:00	2013-03-24 15:00:00	{'2-4339.0'}
2013-03-24 15:00:00	2013-03-24 15:30:00	{'2-4682.0'}
2013-03-24 15:30:00	2013-03-24 16:00:00	{'2-4339.0'}
2013-03-24 16:00:00	2013-03-24 16:30:00	{'2-4654.0', '5-4031.0'}
2013-03-24 16:30:00	2013-03-24 17:00:00	{'2-4339.0'}
2013-03-24 17:00:00	2013-03-24 17:30:00	{'2-4622.0', '4-9536.0'}
2013-03-24 17:30:00	2013-03-24 18:00:00	{'2-4380.0', '4-28520.0'}
2013-03-24 18:00:00	2013-03-24 18:30:00	{'2-11147.0', '4-30022.0'}
2013-03-24 18:30:00	2013-03-24 19:00:00	{'4-29241.0', '2-26900.0'}
2013-03-24 19:00:00	2013-03-24 19:30:00	{'2-28541.0', '4-32074.0'}
2013-03-24 19:30:00	2013-03-24 20:00:00	{'5-1054.0', '2-26819.0', '4-30004.0', '3-51190.0'}
2013-03-24 20:00:00	2013-03-24 20:30:00	{'2-29215.0', '4-31496.0'}
2013-03-24 20:30:00	2013-03-24 21:00:00	{'4-30939.0', '2-27480.0'}
2013-03-24 21:00:00	2013-03-24 21:30:00	{'2-29041.0', '4-32746.0'}
2013-03-24 21:30:00	2013-03-24 22:00:00	{'4-30489.0', '2-27178.5', '5-2875.0'}
2013-03-24 22:00:00	2013-03-24 22:30:00	{'4-32600.0', '2-13154.0'}
2013-03-24 22:30:00	2013-03-24 23:00:00	{'4-30694.0', '2-3714.0'}
2013-03-24 23:00:00	2013-03-24 23:30:00	{'2-3988.0', '4-32256.0'}
2013-03-24 23:30:00	2013-03-24 00:00:00	{'5-4971.0', '2-3737.0'}
2013-03-25 00:00:00	2013-03-25 00:30:00	{'2-4010.0'}
2013-03-25 00:30:00	2013-03-25 01:00:00	{'2-3739.0'}
2013-03-25 01:00:00	2013-03-25 01:30:00	{'5-2171.0', '2-4002.0'}
2013-03-25 01:30:00	2013-03-25 02:00:00	{'2-3746.0'}
2013-03-25 02:00:00	2013-03-25 02:30:00	{'2-4004.0'}
2013-03-25 02:30:00	2013-03-25 03:00:00	{'2-3986.0'}
2013-03-25 03:00:00	2013-03-25 03:30:00	{'5-3003.0', '2-3991.0'}
2013-03-25 03:30:00	2013-03-25 04:00:00	{'2-3738.0'}
2013-03-25 04:00:00	2013-03-25 04:30:00	{'2-3991.0'}
2013-03-25 04:30:00	2013-03-25 05:00:00	{'2-3741.0'}
2013-03-25 05:00:00	2013-03-25 05:30:00	{'5-2699.0', '2-3994.0'}
2013-03-25 05:30:00	2013-03-25 06:00:00	{'4-26681.0', '2-3730.0', '5-5203.0'}
2013-03-25 06:00:00	2013-03-25 06:30:00	{'2-3994.0', '4-32951.0'}
2013-03-25 06:30:00	2013-03-25 07:00:00	{'2-3727.0', '4-31349.0'}
2013-03-25 07:00:00	2013-03-25 07:30:00	{'4-32674.0', '2-3986.0', '5-1913.0'}
2013-03-25 07:30:00	2013-03-25 08:00:00	{'2-3723.0', '4-30595.0'}
2013-03-25 08:00:00	2013-03-25 08:30:00	{'4-32724.0', '5-11622.0', '2-3984.0'}
2013-03-25 08:30:00	2013-03-25 09:00:00	{'4-29692.0', '2-3940.0'}
2013-03-25 09:00:00	2013-03-25 09:30:00	{'4-32481.0', '2-4647.0'}
2013-03-25 09:30:00	2013-03-25 10:00:00	{'5-2253.0', '2-4323.0', '4-30350.0'}
2013-03-25 10:00:00	2013-03-25 10:30:00	{'2-4636.0', '4-33074.0'}
2013-03-25 10:30:00	2013-03-25 11:00:00	{'2-4348.0'}
2013-03-25 11:00:00	2013-03-25 11:30:00	{'2-7548.5'}
2013-03-25 11:30:00	2013-03-25 12:00:00	{'2-5375.0'}
2013-03-25 12:00:00	2013-03-25 12:30:00	{'2-3952.0', '5-6674.0'}
2013-03-25 12:30:00	2013-03-25 13:00:00	{'4-5798.0', '2-3699.0'}
2013-03-25 13:00:00	2013-03-25 13:30:00	{'2-6968.0', '4-31341.0'}
2013-03-25 13:30:00	2013-03-25 14:00:00	{'4-29011.0', '2-8939.0'}
2013-03-25 14:00:00	2013-03-25 14:30:00	{'5-2261.0', '4-31362.0', '2-6006.0'}
2013-03-25 14:30:00	2013-03-25 15:00:00	{'2-5606.0', '4-31185.0'}
2013-03-25 15:00:00	2013-03-25 15:30:00	{'4-33829.0', '2-6015.0'}
2013-03-25 15:30:00	2013-03-25 16:00:00	{'2-5616.0', '4-31270.0'}
2013-03-25 16:00:00	2013-03-25 16:30:00	{'2-5984.0', '4-33234.0', '5-0.0'}
2013-03-25 16:30:00	2013-03-25 17:00:00	{'4-30803.0', '6-397446.0', '2-5577.0', '5-4424.0'}
2013-03-25 17:00:00	2013-03-25 17:30:00	{'6-57782.0', '4-33241.0', '2-5967.0'}
2013-03-25 17:30:00	2013-03-25 18:00:00	{'2-4646.0', '4-30827.0', '6-179.0'}
2013-03-25 18:00:00	2013-03-25 18:30:00	{'2-3961.5', '4-32563.0'}
2013-03-25 18:30:00	2013-03-25 19:00:00	{'5-7039.0', '4-30487.0', '2-3715.0'}
2013-03-25 19:00:00	2013-03-25 19:30:00	{'4-32934.0', '2-3976.5'}
2013-03-25 19:30:00	2013-03-25 20:00:00	{'4-30606.0', '5-4651.0', '2-6309.0'}
2013-03-25 20:00:00	2013-03-25 20:30:00	{'2-14618.0', '4-30905.0'}
2013-03-25 20:30:00	2013-03-25 21:00:00	{'5-1879.0', '2-13602.0', '4-30598.0'}
2013-03-25 21:00:00	2013-03-25 21:30:00	{'2-14700.0', '4-33082.0'}
2013-03-25 21:30:00	2013-03-25 22:00:00	{'2-13721.5', '5-701.0', '4-30852.0'}
2013-03-25 22:00:00	2013-03-25 22:30:00	{'4-33042.0', '2-14603.5'}
2013-03-25 22:30:00	2013-03-25 23:00:00	{'2-7346.0', '4-31201.0'}
2013-03-25 23:00:00	2013-03-25 23:30:00	{'5-3297.0', '4-33374.0', '2-5950.0'}
2013-03-25 23:30:00	2013-03-25 00:00:00	{'2-5575.0'}
2013-03-26 00:00:00	2013-03-26 00:30:00	{'2-5948.0'}
2013-03-26 00:30:00	2013-03-26 01:00:00	{'5-2168.0', '2-5592.0'}
2013-03-26 01:00:00	2013-03-26 01:30:00	{'2-5984.0'}
2013-03-26 01:30:00	2013-03-26 02:00:00	{'2-5611.0'}
2013-03-26 02:00:00	2013-03-26 02:30:00	{'2-6018.0'}
2013-03-26 02:30:00	2013-03-26 03:00:00	{'2-4554.0', '5-2976.0'}
2013-03-26 03:00:00	2013-03-26 03:30:00	{'2-4650.0'}
2013-03-26 03:30:00	2013-03-26 04:00:00	{'2-4377.0'}
2013-03-26 04:00:00	2013-03-26 04:30:00	{'2-4638.0'}
2013-03-26 04:30:00	2013-03-26 05:00:00	{'2-4335.0'}
2013-03-26 05:00:00	2013-03-26 05:30:00	{'2-4643.0', '5-694.0'}
2013-03-26 05:30:00	2013-03-26 06:00:00	{'5-3595.0', '2-4339.0', '4-26814.0'}
2013-03-26 06:00:00	2013-03-26 06:30:00	{'4-31893.0', '2-4658.0'}
2013-03-26 06:30:00	2013-03-26 07:00:00	{'4-31039.0', '2-4340.0', '6-137557.0'}
2013-03-26 07:00:00	2013-03-26 07:30:00	{'4-33019.0', '2-4636.0'}
2013-03-26 07:30:00	2013-03-26 08:00:00	{'2-4337.0', '4-30853.0', '6-167058.0'}
2013-03-26 08:00:00	2013-03-26 08:30:00	{'5-5217.0', '2-4635.0', '4-33009.0'}
2013-03-26 08:30:00	2013-03-26 09:00:00	{'2-4338.0', '4-30206.0'}
2013-03-26 09:00:00	2013-03-26 09:30:00	{'4-31905.0', '2-4645.0'}
2013-03-26 09:30:00	2013-03-26 10:00:00	{'2-4338.0', '4-30724.0', '6-442731.5'}
2013-03-26 10:00:00	2013-03-26 10:30:00	{'6-29362.0', '5-1187.0', '2-4639.0', '4-33306.0'}
2013-03-26 10:30:00	2013-03-26 11:00:00	{'2-4334.0', '5-5161.0', '6-611.0'}
2013-03-26 11:00:00	2013-03-26 11:30:00	{'6-379621.0', '2-4631.0'}
2013-03-26 11:30:00	2013-03-26 12:00:00	{'2-4344.0', '6-34211.0'}
2013-03-26 12:00:00	2013-03-26 12:30:00	{'2-4640.0'}
2013-03-26 12:30:00	2013-03-26 13:00:00	{'5-3085.0', '2-4343.0'}
2013-03-26 13:00:00	2013-03-26 13:30:00	{'4-21728.0', '2-4642.0'}
2013-03-26 13:30:00	2013-03-26 14:00:00	{'2-4341.0', '4-29620.0'}
2013-03-26 14:00:00	2013-03-26 14:30:00	{'4-32413.0', '2-4658.0'}
2013-03-26 14:30:00	2013-03-26 15:00:00	{'4-29202.0', '5-354.0', '2-4343.0'}
2013-03-26 15:00:00	2013-03-26 15:30:00	{'5-6056.0', '4-32632.0', '2-4658.0'}
2013-03-26 15:30:00	2013-03-26 16:00:00	{'4-30682.0', '2-4347.0'}
2013-03-26 16:00:00	2013-03-26 16:30:00	{'2-10797.0', '4-32714.0', '5-2020.0'}
2013-03-26 16:30:00	2013-03-26 17:00:00	{'5-4592.0', '4-30590.0', '2-8633.0'}
2013-03-26 17:00:00	2013-03-26 17:30:00	{'2-3895.0', '4-31108.0'}
2013-03-26 17:30:00	2013-03-26 18:00:00	{'2-3670.0', '4-30275.0'}
2013-03-26 18:00:00	2013-03-26 18:30:00	{'4-32642.0', '2-3954.0'}
2013-03-26 18:30:00	2013-03-26 19:00:00	{'2-3675.0', '4-30502.0'}
2013-03-26 19:00:00	2013-03-26 19:30:00	{'5-1820.0', '2-3951.0', '4-32821.0'}
2013-03-26 19:30:00	2013-03-26 20:00:00	{'2-3654.0', '4-30516.0'}
2013-03-26 20:00:00	2013-03-26 20:30:00	{'2-3949.0', '4-31853.0'}
2013-03-26 20:30:00	2013-03-26 21:00:00	{'2-10571.0', '4-30389.0'}
2013-03-26 21:00:00	2013-03-26 21:30:00	{'4-33007.0', '2-16156.0'}
2013-03-26 21:30:00	2013-03-26 22:00:00	{'4-31180.0', '2-15088.0'}
2013-03-26 22:00:00	2013-03-26 22:30:00	{'5-4665.0', '4-33257.0', '2-14863.0'}
2013-03-26 22:30:00	2013-03-26 23:00:00	{'2-6499.0', '4-31183.0'}
2013-03-26 23:00:00	2013-03-26 23:30:00	{'2-3970.0', '4-33456.0'}
2013-03-26 23:30:00	2013-03-26 00:00:00	{'2-3704.0'}
2013-03-27 00:00:00	2013-03-27 00:30:00	{'2-3955.0'}
2013-03-27 00:30:00	2013-03-27 01:00:00	{'2-3707.0'}
2013-03-27 01:00:00	2013-03-27 01:30:00	{'2-3962.0', '5-3981.0'}
2013-03-27 01:30:00	2013-03-27 02:00:00	{'2-3706.0'}
2013-03-27 02:00:00	2013-03-27 02:30:00	{'2-3992.0'}
2013-03-27 02:30:00	2013-03-27 03:00:00	{'2-3952.0'}
2013-03-27 03:00:00	2013-03-27 03:30:00	{'2-4651.0'}
2013-03-27 03:30:00	2013-03-27 04:00:00	{'2-4337.0', '5-502.0'}
2013-03-27 04:00:00	2013-03-27 04:30:00	{'5-4341.0', '2-4632.0'}
2013-03-27 04:30:00	2013-03-27 05:00:00	{'2-4350.0'}
2013-03-27 05:00:00	2013-03-27 05:30:00	{'2-4632.0'}
2013-03-27 05:30:00	2013-03-27 06:00:00	{'4-26445.0', '2-4343.0'}
2013-03-27 06:00:00	2013-03-27 06:30:00	{'2-4634.0', '4-32376.0'}
2013-03-27 06:30:00	2013-03-27 07:00:00	{'4-31073.0', '2-4340.0'}
2013-03-27 07:00:00	2013-03-27 07:30:00	{'2-4636.0', '4-32766.0'}
2013-03-27 07:30:00	2013-03-27 08:00:00	{'4-30489.0', '2-4329.0'}
2013-03-27 08:00:00	2013-03-27 08:30:00	{'4-31807.0', '2-4634.0'}
2013-03-27 08:30:00	2013-03-27 09:00:00	{'5-2682.0', '2-4346.0', '4-30883.0'}
2013-03-27 09:00:00	2013-03-27 09:30:00	{'2-4641.0', '4-33061.0'}
2013-03-27 09:30:00	2013-03-27 10:00:00	{'4-31254.0', '2-4331.0'}
2013-03-27 10:00:00	2013-03-27 10:30:00	{'2-4643.0', '4-33538.0'}
2013-03-27 10:30:00	2013-03-27 11:00:00	{'2-4340.0'}
2013-03-27 11:00:00	2013-03-27 11:30:00	{'2-4635.0', '5-2009.0'}
2013-03-27 11:30:00	2013-03-27 12:00:00	{'5-4050.0', '2-4331.0'}
2013-03-27 12:00:00	2013-03-27 12:30:00	{'2-4635.0'}
2013-03-27 12:30:00	2013-03-27 13:00:00	{'2-4358.0', '5-694.0'}
2013-03-27 13:00:00	2013-03-27 13:30:00	{'4-29769.0', '2-8910.0'}
2013-03-27 13:30:00	2013-03-27 14:00:00	{'2-6862.0', '4-29094.0'}
2013-03-27 14:00:00	2013-03-27 14:30:00	{'2-3980.0', '4-32398.0', '5-7166.0'}
2013-03-27 14:30:00	2013-03-27 15:00:00	{'4-31003.0', '2-3931.0'}
2013-03-27 15:00:00	2013-03-27 15:30:00	{'2-4677.0', '4-33295.0', '5-4629.0'}
2013-03-27 15:30:00	2013-03-27 16:00:00	{'2-4330.0', '4-31059.0'}
2013-03-27 16:00:00	2013-03-27 16:30:00	{'4-33033.0', '2-4635.0', '5-1294.0'}
2013-03-27 16:30:00	2013-03-27 17:00:00	{'2-4345.0', '4-30893.0'}
2013-03-27 17:00:00	2013-03-27 17:30:00	{'4-33155.0', '2-4616.0'}
2013-03-27 17:30:00	2013-03-27 18:00:00	{'2-4312.0', '4-30408.0', '5-3202.0'}
2013-03-27 18:00:00	2013-03-27 18:30:00	{'2-4623.5', '4-32369.0'}
2013-03-27 18:30:00	2013-03-27 19:00:00	{'4-29979.0', '2-4308.0'}
2013-03-27 19:00:00	2013-03-27 19:30:00	{'5-3090.0', '4-31613.0', '2-4636.0'}
2013-03-27 19:30:00	2013-03-27 20:00:00	{'2-4330.0', '4-29923.0'}
2013-03-27 20:00:00	2013-03-27 20:30:00	{'4-31857.0', '2-4603.0'}
2013-03-27 20:30:00	2013-03-27 21:00:00	{'4-30675.0', '2-4334.0'}
2013-03-27 21:00:00	2013-03-27 21:30:00	{'4-32707.0', '5-6153.0', '2-4610.0'}
2013-03-27 21:30:00	2013-03-27 22:00:00	{'2-4309.0', '4-30687.0'}
2013-03-27 22:00:00	2013-03-27 22:30:00	{'4-33289.0', '2-4619.0'}
2013-03-27 22:30:00	2013-03-27 23:00:00	{'2-4327.0', '4-30881.0'}
2013-03-27 23:00:00	2013-03-27 23:30:00	{'2-4615.0', '4-33124.0'}
2013-03-27 23:30:00	2013-03-27 00:00:00	{'2-4354.0'}
2013-03-28 00:00:00	2013-03-28 00:30:00	{'2-4620.0'}
2013-03-28 00:30:00	2013-03-28 01:00:00	{'2-4321.0'}
2013-03-28 01:00:00	2013-03-28 01:30:00	{'5-5964.0', '2-4639.0'}
2013-03-28 01:30:00	2013-03-28 02:00:00	{'2-4318.0'}
2013-03-28 02:00:00	2013-03-28 02:30:00	{'2-4622.0'}
2013-03-28 02:30:00	2013-03-28 03:00:00	{'2-4340.0'}
2013-03-28 03:00:00	2013-03-28 03:30:00	{'2-4649.0'}
2013-03-28 03:30:00	2013-03-28 04:00:00	{'5-208.0', '2-4340.0'}
2013-03-28 04:00:00	2013-03-28 04:30:00	{'2-4633.0'}
2013-03-28 04:30:00	2013-03-28 05:00:00	{'2-4351.0'}
2013-03-28 05:00:00	2013-03-28 05:30:00	{'2-4638.0'}
2013-03-28 05:30:00	2013-03-28 06:00:00	{'4-26629.0', '2-4337.0'}
2013-03-28 06:00:00	2013-03-28 06:30:00	{'2-4641.0', '4-32596.0'}
2013-03-28 06:30:00	2013-03-28 07:00:00	{'4-31045.0', '2-4336.0'}
2013-03-28 07:00:00	2013-03-28 07:30:00	{'2-4652.0', '5-3261.0', '4-32871.0'}
2013-03-28 07:30:00	2013-03-28 08:00:00	{'4-30678.0', '2-4369.0'}
2013-03-28 08:00:00	2013-03-28 08:30:00	{'2-4644.5', '4-31216.0'}
2013-03-28 08:30:00	2013-03-28 09:00:00	{'2-4338.0', '4-30822.0'}
2013-03-28 09:00:00	2013-03-28 09:30:00	{'4-33267.0', '2-4764.0'}
2013-03-28 09:30:00	2013-03-28 10:00:00	{'2-4351.0', '4-30981.0'}
2013-03-28 10:00:00	2013-03-28 10:30:00	{'5-1376.0', '2-4642.0', '4-31884.0'}
2013-03-28 10:30:00	2013-03-28 11:00:00	{'2-4337.0', '5-4840.0'}
2013-03-28 11:00:00	2013-03-28 11:30:00	{'2-4630.0'}
2013-03-28 11:30:00	2013-03-28 12:00:00	{'2-4338.0'}
2013-03-28 12:00:00	2013-03-28 12:30:00	{'2-4631.0'}
2013-03-28 12:30:00	2013-03-28 13:00:00	{'2-4342.0'}
2013-03-28 13:00:00	2013-03-28 13:30:00	{'4-19787.0', '2-4642.0'}
2013-03-28 13:30:00	2013-03-28 14:00:00	{'2-4338.0', '4-29317.5'}
2013-03-28 14:00:00	2013-03-28 14:30:00	{'4-30771.0', '2-4655.0'}
2013-03-28 14:30:00	2013-03-28 15:00:00	{'2-4349.0'}
2013-03-28 15:00:00	2013-03-28 15:30:00	{'5-0.0', '2-4647.0'}
2013-03-28 15:30:00	2013-03-28 16:00:00	{'2-4334.0', '5-1242.0'}
2013-03-28 16:00:00	2013-03-28 16:30:00	{'2-4639.0', '5-8428.0'}
2013-03-28 16:30:00	2013-03-28 17:00:00	{'2-4352.0', '5-8460.0'}
2013-03-28 17:00:00	2013-03-28 17:30:00	{'2-4637.0'}
2013-03-28 17:30:00	2013-03-28 18:00:00	{'2-4336.0', '4-22863.0'}
2013-03-28 18:00:00	2013-03-28 18:30:00	{'5-14434.0', '2-4633.0', '4-32547.0'}
2013-03-28 18:30:00	2013-03-28 19:00:00	{'5-12667.0', '2-4337.0', '4-30466.0'}
2013-03-28 19:00:00	2013-03-28 19:30:00	{'2-4636.0', '4-32794.0', '6-117433.0'}
2013-03-28 19:30:00	2013-03-28 20:00:00	{'6-315451.0', '4-29232.0', '2-4331.0'}
2013-03-28 20:00:00	2013-03-28 20:30:00	{'2-4626.0', '4-32376.0'}
2013-03-28 20:30:00	2013-03-28 21:00:00	{'4-30459.0', '2-4331.0'}
2013-03-28 21:00:00	2013-03-28 21:30:00	{'2-4635.0', '4-32877.0'}
2013-03-28 21:30:00	2013-03-28 22:00:00	{'4-30916.0', '2-4337.0'}
2013-03-28 22:00:00	2013-03-28 22:30:00	{'4-33257.0', '2-15475.0'}
2013-03-28 22:30:00	2013-03-28 23:00:00	{'2-4142.0', '4-30964.0'}
2013-03-28 23:00:00	2013-03-28 23:30:00	{'2-3926.0', '4-33018.0'}
2013-03-28 23:30:00	2013-03-28 00:00:00	{'2-3696.0'}
2013-03-29 00:00:00	2013-03-29 00:30:00	{'2-3962.0'}
2013-03-29 00:30:00	2013-03-29 01:00:00	{'2-3715.0'}
2013-03-29 01:00:00	2013-03-29 01:30:00	{'2-3964.0'}
2013-03-29 01:30:00	2013-03-29 02:00:00	{'2-3708.0'}
2013-03-29 02:00:00	2013-03-29 02:30:00	{'2-3956.0'}
2013-03-29 02:30:00	2013-03-29 03:00:00	{'2-3927.0'}
2013-03-29 03:00:00	2013-03-29 03:30:00	{'2-4664.0'}
2013-03-29 03:30:00	2013-03-29 04:00:00	{'2-4339.0'}
2013-03-29 04:00:00	2013-03-29 04:30:00	{'2-4650.0'}
2013-03-29 04:30:00	2013-03-29 05:00:00	{'2-4339.0'}
2013-03-29 05:00:00	2013-03-29 05:30:00	{'2-4639.0'}
2013-03-29 05:30:00	2013-03-29 06:00:00	{'2-4333.0', '4-26651.0'}
2013-03-29 06:00:00	2013-03-29 06:30:00	{'4-32230.0', '2-4641.0'}
2013-03-29 06:30:00	2013-03-29 07:00:00	{'4-30875.0', '2-4332.0'}
2013-03-29 07:00:00	2013-03-29 07:30:00	{'2-4633.5', '6-361113.0', '5-302.0', '4-32385.0'}
2013-03-29 07:30:00	2013-03-29 08:00:00	{'5-2090.0', '2-4337.0', '6-99867.0'}
2013-03-29 08:00:00	2013-03-29 08:30:00	{'6-181884.0', '2-4636.5'}
2013-03-29 08:30:00	2013-03-29 09:00:00	{'2-4342.0'}
2013-03-29 09:00:00	2013-03-29 09:30:00	{'2-4648.0'}
2013-03-29 09:30:00	2013-03-29 10:00:00	{'2-4339.0'}
2013-03-29 10:00:00	2013-03-29 10:30:00	{'2-4637.0'}
2013-03-29 10:30:00	2013-03-29 11:00:00	{'2-4338.0'}
2013-03-29 11:00:00	2013-03-29 11:30:00	{'2-4631.0'}
2013-03-29 11:30:00	2013-03-29 12:00:00	{'2-4338.0'}
2013-03-29 12:00:00	2013-03-29 12:30:00	{'2-4633.0', '3-37929.5'}
2013-03-29 12:30:00	2013-03-29 13:00:00	{'2-4334.5'}
2013-03-29 13:00:00	2013-03-29 13:30:00	{'5-1933.0', '2-4636.0'}
2013-03-29 13:30:00	2013-03-29 14:00:00	{'5-5396.0', '2-4370.0'}
2013-03-29 14:00:00	2013-03-29 14:30:00	{'2-4643.0'}
2013-03-29 14:30:00	2013-03-29 15:00:00	{'2-4337.0', '4-10068.0'}
2013-03-29 15:00:00	2013-03-29 15:30:00	{'2-4655.0', '4-30799.0'}
2013-03-29 15:30:00	2013-03-29 16:00:00	{'2-4333.0', '4-30679.0'}
2013-03-29 16:00:00	2013-03-29 16:30:00	{'2-4637.0', '4-33064.0'}
